,comments,dateStamp
816,"Use . It works . if concerned use twice or three times the dose . for it ' s 0 . 2 / but it ' s been used on as antiviral at 0 . 3 , 0 . 6mg . and everyday for 5 or more days . as persist . will not hurt . and if not sure with the disease , take it . your weight dose for 2 days a month . it . The problem is that most are in the business . No interest on . D ( sunlight ) , C zinc",2021-05-19T05:08:58Z
817,Conclusion : No one a clue .,2021-05-19T04:48:48Z
818,New game,2021-05-19T01:54:56Z
819,"Doc , when you work with flawed data , you get flawed . But I am glad that you all are .",2021-05-19T01:23:04Z
820,At least this is more information than the United is giving to us . They will not speak about the variant in which we all need to know about,2021-05-18T22:13:26Z
821,"Socially 50 % may be acceptable , but for the individual , you would still have a high chance of getting severe Covid .",2021-05-18T21:49:36Z
822,stop this negativity .. people r fed up .. we dont want information about corona ....,2021-05-18T19:04:16Z
823,So what said was true .,2021-05-18T18:28:56Z
824,We know half truth are more dangerous than ... We also know many of the medical concept are half ! 🇮🇳 .. .......,2021-05-18T17:44:56Z
825,Give thumbnail properly ..,2021-05-18T17:05:37Z
826,"Sir , weather bulletin . .",2021-05-18T16:44:17Z
827,This doctor is very unreliable . Don ' t take his advice serious 😀,2021-05-18T14:41:57Z
828,Nothing is said confidently and in every statement there is ambiguity .,2021-05-18T14:40:04Z
829,vaccine hain be !!!,2021-05-18T14:25:05Z
830,said on live video that efficacy won ' t be and we need not worry . shamelessly trying to spread fear and negative news only .,2021-05-18T13:27:03Z
831,😆😆😆😆😆😆🥱🥱🥱🥱🥱... Honestly your fear tactics ' t working,2021-05-18T12:20:25Z
832,the vaccine don ' t work on new variant . How could Agarwal die from Covid when he had already taken both dose of vaccine . It ' s so painful these spineless people are not and telling people about it .,2021-05-18T10:28:28Z
833,", have shown efficacy against the in circulation in .",2021-05-18T08:36:11Z
834,Efficacy,2021-05-18T08:34:55Z
835,Vaccine all flop I will go,2021-05-18T07:37:08Z
836,Just dont take .. these are same as ' s corona kit ...😂,2021-05-18T06:53:24Z
837,We are obedient . We will not question and follow everything the say .,2021-05-18T02:23:47Z
838,Sero were done when the entire country was in .,2021-05-17T21:27:19Z
839,are joke .... Look at case,2021-05-17T18:34:56Z
840,??!!!,2021-05-17T16:08:45Z
841,Who ? ni,2021-05-17T14:59:48Z
842,People after 2 of vaccine .,2021-05-17T10:24:52Z
843,"THIS IS THE MAN WHO WAS SUPPOSED TO GUIDE THE GOVERNMENT BASED ON SCIENCE , BUT HE GAVE BASED ON POLITICS . LOOK AT HIS FACE , HE MEASURABLY , SHAMELESS MAN",2021-05-17T09:16:32Z
844,So is anybody ever know if its nee or vaccine thats killing people . With the no liability . will never say vaccine .,2021-05-17T06:46:15Z
845,"Lesson for 2021 - So important to have a budget with greater emphasis on Medical , infrastructure than and .",2021-05-17T06:23:28Z
846,The was completely fake ....,2021-05-17T06:20:06Z
847,Good to see a smart version of bhat,2021-05-17T06:08:48Z
848,"Mask is mandatory people , Mask and washing hand can save ur life 🙏.",2021-05-17T05:19:24Z
849,Finally they accepted it may cause reinfection and may be ineffective .,2021-05-17T05:03:05Z
850,This like my uncle Corona expert .... Just typical mouthpiece,2021-05-17T04:30:50Z
851,mass media ventilator .?,2021-05-17T04:20:57Z
852,ko ho vaccine ??? tha ?? nei .,2021-05-17T01:50:15Z
853,E koi bar bar par use ?? minister ???,2021-05-17T01:48:41Z
854,se fat he covid k se . . negative news . wale no he ko . hi he me . SE ye sab . Vote mat se .,2021-05-16T23:52:28Z
855,Most of the coming of mid of there life are but coming with sever covid SPO2 《 90 %. like 70 % is exaggerated figure .,2021-05-16T23:25:13Z
856,"You always spread doom and gloom message . The title that we should lose all hope while the doctor is that we should get regardless as the efficacy is still sufficient ! For once , do your job right !",2021-05-16T22:58:45Z
857,Click - bait . @ revise video title,2021-05-16T22:10:40Z
858,What will happen,2021-05-16T20:59:21Z
859,Her .,2021-05-16T20:03:23Z
860,Where was you from last 6 ?????,2021-05-16T19:12:25Z
861,"Why , 🇺🇸 , duration between 2 vaccine ???",2021-05-16T19:11:26Z
862,Good advice by Sir .,2021-05-16T16:46:13Z
863,Is this a Doctor of ??,2021-05-16T16:29:27Z
864,Viral mutation and the after we mass vaccination . The we now receive are derived from the genome of original wild ( - China ). When we mass vaccination this virus its genome to dodge the effect of vaccine . This is a war between virus and vaccine . Virus an edge as it can mutate . Wild virus ' t affect . have many . are more infectious . Also there are that say current wild virus vaccine induced spike can hamper the effect of our innate immune response against the ( immune escape ) . Is mass vaccination in a pandemic is correct ? There should be a honest debate at international level leading and .,2021-05-16T16:04:57Z
865,' t work against the variant . many have become serious after taking the,2021-05-16T15:51:44Z
866,"No one a clear idea , and media terror is active be responsible take care .",2021-05-16T15:48:17Z
867,Not sure !! We are losing trust with so !! Look back at all his !!,2021-05-16T15:39:39Z
868,Combination one after another is good against new . Early treatment life .. Don ' t treat symptomatic like old corona .. this needs compulsory,2021-05-16T15:13:21Z
869,"then why the f you recommend 12 - 16 gap b / w two , y ' all are corrupt , you all care about serving your master",2021-05-16T15:09:02Z
870,When will this end ? I can ' t live my life like this .,2021-05-16T14:56:08Z
871,I am in . I got Covid infection even after 2 of 2nd dose of vaccination . Should I go for another vaccination after a few ?,2021-05-16T14:46:39Z
872,ka vaccine ??,2021-05-16T14:40:54Z
873,"They need to start scientific in . If you can get re - infected after vaccine and even if you develop only mild disease , you are still the virus to , correct ? Among the "" "" are people who are elderly , immune suppressed , diabetic who will anyway have had a immune response to the vaccine , and if the fully continue to transmit virus , the vulnerable will always be at risk . How do you conquer a pandemic that way ? Now , this may be a problem only with ( , ) currently available in , because in US the breakthrough among ( , ) are far than . So the problem in re : breakthrough , to be either the choice of itself , or maybe in some it is not being at the right temperature . If they start investigating the breakthrough , especially those that occur in , for example many at the same hospital , they might find what is really going wrong . Until they start scientific , it will remain conjecture",2021-05-16T14:31:02Z
874,Great hi vaccine mil .,2021-05-16T13:53:59Z
875,Nobody is sure about anything . Take the vaccine be safe and shut up .,2021-05-16T13:45:51Z
876,pata ho ye,2021-05-16T13:29:00Z
877,"Do people of the country get actual data of infection , mortality .",2021-05-16T13:07:13Z
878,"take care of yourself , don ' t expect as .",2021-05-16T12:56:27Z
879,Whoever Covid 19 in the lab made sure that these will continue around the world for many . Vaccination after vaccination will go on for . Human fertility is under attack . Depopulation is the agenda . New World Order ...,2021-05-16T12:15:44Z
880,ka y director jo k .,2021-05-16T12:10:38Z
881,Ravish sir channel ?!!,2021-05-16T11:49:09Z
882,Believe me by mid of June _ all this will dimness . Wait for 1 month,2021-05-16T11:48:17Z
883,of this is as equal as ...,2021-05-16T11:13:45Z
884,tho bahut confuse,2021-05-16T10:36:31Z
885,Her voice and manners are annoying . let the . speak !!,2021-05-16T10:26:28Z
886,all should build good immunity and fight it ....,2021-05-16T09:20:45Z
887,"Question that every citizen of this country should ask . 1 . Why central ’ t stock medical ? 2 . Why they ’ t preorder vaccine ? 3 why they ’ t prepare for massive vaccination ? 4 . Why they Mela ? 5 . Why did they hold election in 20 phases ? 6 . Why they ’ t postpone . ( They can pass vote on in one day and they could not have this of )? 7 . Is ’ s political or hunger not responsible for current wave and ? 8 . Why do we have opaque process of medical ? 9 . Why and approval taking ? 10 . Central of this nothing short of total chaos . What to all the that should have been done . ’ t you fail to preplan and be ready .? 11 . Can ' t Central vista project wait ? Is it more important that handling Covid emergency ' s ? That ' s poor egoistic , impotent and incapable administration . Shame on this Union .",2021-05-16T08:43:59Z
888,These are placebo,2021-05-16T07:30:57Z
889,' T THIS DOCTOR ( ) TO ATTEND ..... ALWAYS READILY AVAILABLE FOR,2021-05-16T06:54:44Z
890,Sab fail ho .. cobra viral ... corona . but ... se hi,2021-05-16T06:47:07Z
891,Gorilla .,2021-05-16T05:44:30Z
892,Its already possible,2021-05-16T05:34:09Z
893,"Meditate on GOD in this time . HEAL SOUL , BODY will be automatically .",2021-05-16T05:26:47Z
894,"every 6 month or 1 yr everyone to take one vaccine dose , life long ........ yes ..... it is coming .......................",2021-05-16T04:59:52Z
895,or can ' t predict the providence,2021-05-16T04:50:01Z
896,Doctor,2021-05-16T02:18:59Z
897,is the only reliable news platform . I appreciate the but please don ' t give over information to people . Because of too much information people are .,2021-05-16T02:07:41Z
898,He is of,2021-05-16T01:56:32Z
899,Most are . Follow the safety protocol and don ' t rely solely on the vaccine .,2021-05-16T01:48:16Z
900,Good report .,2021-05-16T01:18:15Z
901,disastrous disease vaccine he clear for us . press Congress,2021-05-15T23:53:12Z
902,"What he the the 70 % of the vaccine efficacy , so we must not not avoid any vaccine . go fast as go possible . clear",2021-05-15T23:52:02Z
903,Should we be worried about CovID 21 ( Dead ) ? Its the latest virus spreading in double engine of . .. someone also found ' ka ' floating down the Ganga .,2021-05-15T23:43:45Z
904,Crazy people .,2021-05-15T23:25:46Z
905,Person or lab or country that the virus is worse than 🤬🤬 our are,2021-05-15T21:46:25Z
906,Where is stupid china 😠😠😠😠😠😠 who these and like he knew nothing bare better than these 😠😠😠😠😠,2021-05-15T21:40:07Z
907,director is like a WHO for who comes up with random or old school !,2021-05-15T21:04:51Z
908,Clear concept by this gentleman . No .,2021-05-17T02:07:09Z
909,"ु ् ा ् ा ो ा , ो ो ा े ा ि ् ु ु। ि ् ा ा, ू े े ें ु ो ि ि ं ं े ु ू। ा ें ा ु ् ों े , ् ें ा ें े े ो । ् ों े ि ो ा ा, ो ा ़ ा ो , ों ी ् ा ै ा, ं ा ी ूं ो ं ा। . ा ा , ु ा ो ो े े ा ं ा। ै ् ें ूं ा ो, ि ै ा ा ं ा। े ु ् ों े ा ि ां ू ा ं , ा े ा ि ् ु ु ा ो ा । ि ो ा ो ा े े ि ् ु ् ा ा ा ै। ् ा ् ् ै ा ा, ् ो े ा ा ै। ी े ् े े ा ें ो ा, े ा ं ी ा ै, ् ों ा ा ं ा ो ा ? ि ी ी ़ ै , ो ् ो ा ै ा । े ् े ी ा ो ा, ु ा ा ो ा। ि ् ा ो ा ौ ा ो ा । ि ो ा ् ् ा ा , ा ा ा ् ि ा ा । ि ा ि ों े ा ी, ् ो ें ा ा ा ी। ो ी ी ो ा ा , े ा ो ा ् ा । ो ा े े ो े ा , े ा ा ों ा े ा। ् ों े ु ो ा, ् ों ा ि ि ा ो ा। ै ् ी , ै ा , ा ो ो ी, ु ा ै ु ा । ा ु ् ा ा ा ् ा ें, ि ी ी ा ा, ि ा ि ी े े ा े ा ें। ् ों े ो ा ि े ि ा ा ।👇 ि े ा ं ु ं ें , ि ् ु ु े- े l ...........................................",2021-05-14T22:58:28Z
